,image_paths,labels
40095,dataset/train/40095.png,1
40096,dataset/train/40096.png,2
40097,dataset/train/40097.png,4
40098,dataset/train/40098.png,4
40099,dataset/train/40099.png,0
40100,dataset/train/40100.png,8
40101,dataset/train/40101.png,1
40102,dataset/train/40102.png,2
40103,dataset/train/40103.png,8
40104,dataset/train/40104.png,1
40105,dataset/train/40105.png,2
40106,dataset/train/40106.png,1
40107,dataset/train/40107.png,2
40108,dataset/train/40108.png,9
40109,dataset/train/40109.png,8
40110,dataset/train/40110.png,5
40111,dataset/train/40111.png,4
40112,dataset/train/40112.png,9
40113,dataset/train/40113.png,8
40114,dataset/train/40114.png,8
40115,dataset/train/40115.png,7
40116,dataset/train/40116.png,7
40117,dataset/train/40117.png,4
40118,dataset/train/40118.png,7
40119,dataset/train/40119.png,5
40120,dataset/train/40120.png,8
40121,dataset/train/40121.png,9
40122,dataset/train/40122.png,0
40123,dataset/train/40123.png,0
40124,dataset/train/40124.png,0
40125,dataset/train/40125.png,9
40126,dataset/train/40126.png,8
40127,dataset/train/40127.png,2
40128,dataset/train/40128.png,8
40129,dataset/train/40129.png,7
40130,dataset/train/40130.png,3
40131,dataset/train/40131.png,1
40132,dataset/train/40132.png,9
40133,dataset/train/40133.png,6
40134,dataset/train/40134.png,0
40135,dataset/train/40135.png,2
40136,dataset/train/40136.png,7
40137,dataset/train/40137.png,9
40138,dataset/train/40138.png,8
40139,dataset/train/40139.png,2
40140,dataset/train/40140.png,4
40141,dataset/train/40141.png,9
40142,dataset/train/40142.png,2
40143,dataset/train/40143.png,7
40144,dataset/train/40144.png,2
40145,dataset/train/40145.png,2
40146,dataset/train/40146.png,7
40147,dataset/train/40147.png,5
40148,dataset/train/40148.png,2
40149,dataset/train/40149.png,8
40150,dataset/train/40150.png,6
40151,dataset/train/40151.png,3
40152,dataset/train/40152.png,4
40153,dataset/train/40153.png,3
40154,dataset/train/40154.png,5
40155,dataset/train/40155.png,3
40156,dataset/train/40156.png,0
40157,dataset/train/40157.png,7
40158,dataset/train/40158.png,9
40159,dataset/train/40159.png,3
40160,dataset/train/40160.png,0
40161,dataset/train/40161.png,0
40162,dataset/train/40162.png,2
40163,dataset/train/40163.png,0
40164,dataset/train/40164.png,4
40165,dataset/train/40165.png,3
40166,dataset/train/40166.png,3
40167,dataset/train/40167.png,3
40168,dataset/train/40168.png,6
40169,dataset/train/40169.png,8
40170,dataset/train/40170.png,4
40171,dataset/train/40171.png,5
40172,dataset/train/40172.png,7
40173,dataset/train/40173.png,0
40174,dataset/train/40174.png,0
40175,dataset/train/40175.png,1
40176,dataset/train/40176.png,6
40177,dataset/train/40177.png,3
40178,dataset/train/40178.png,5
40179,dataset/train/40179.png,2
40180,dataset/train/40180.png,1
40181,dataset/train/40181.png,9
40182,dataset/train/40182.png,7
40183,dataset/train/40183.png,0
40184,dataset/train/40184.png,8
40185,dataset/train/40185.png,8
40186,dataset/train/40186.png,5
40187,dataset/train/40187.png,1
40188,dataset/train/40188.png,0
40189,dataset/train/40189.png,6
40190,dataset/train/40190.png,6
40191,dataset/train/40191.png,6
40192,dataset/train/40192.png,3
40193,dataset/train/40193.png,0
40194,dataset/train/40194.png,6
40195,dataset/train/40195.png,9
40196,dataset/train/40196.png,1
40197,dataset/train/40197.png,9
40198,dataset/train/40198.png,5
40199,dataset/train/40199.png,2
40200,dataset/train/40200.png,5
40201,dataset/train/40201.png,6
40202,dataset/train/40202.png,5
40203,dataset/train/40203.png,6
40204,dataset/train/40204.png,7
40205,dataset/train/40205.png,1
40206,dataset/train/40206.png,8
40207,dataset/train/40207.png,1
40208,dataset/train/40208.png,8
40209,dataset/train/40209.png,6
40210,dataset/train/40210.png,9
40211,dataset/train/40211.png,7
40212,dataset/train/40212.png,0
40213,dataset/train/40213.png,2
40214,dataset/train/40214.png,3
40215,dataset/train/40215.png,7
40216,dataset/train/40216.png,7
40217,dataset/train/40217.png,1
40218,dataset/train/40218.png,4
40219,dataset/train/40219.png,9
40220,dataset/train/40220.png,2
40221,dataset/train/40221.png,9
40222,dataset/train/40222.png,3
40223,dataset/train/40223.png,8
40224,dataset/train/40224.png,5
40225,dataset/train/40225.png,1
40226,dataset/train/40226.png,1
40227,dataset/train/40227.png,0
40228,dataset/train/40228.png,4
40229,dataset/train/40229.png,1
40230,dataset/train/40230.png,1
40231,dataset/train/40231.png,2
40232,dataset/train/40232.png,0
40233,dataset/train/40233.png,5
40234,dataset/train/40234.png,8
40235,dataset/train/40235.png,9
40236,dataset/train/40236.png,4
40237,dataset/train/40237.png,8
40238,dataset/train/40238.png,3
40239,dataset/train/40239.png,3
40240,dataset/train/40240.png,1
40241,dataset/train/40241.png,7
40242,dataset/train/40242.png,6
40243,dataset/train/40243.png,6
40244,dataset/train/40244.png,3
40245,dataset/train/40245.png,4
40246,dataset/train/40246.png,3
40247,dataset/train/40247.png,0
40248,dataset/train/40248.png,1
40249,dataset/train/40249.png,9
40250,dataset/train/40250.png,7
40251,dataset/train/40251.png,9
40252,dataset/train/40252.png,2
40253,dataset/train/40253.png,0
40254,dataset/train/40254.png,1
40255,dataset/train/40255.png,2
40256,dataset/train/40256.png,4
40257,dataset/train/40257.png,7
40258,dataset/train/40258.png,4
40259,dataset/train/40259.png,1
40260,dataset/train/40260.png,2
40261,dataset/train/40261.png,1
40262,dataset/train/40262.png,7
40263,dataset/train/40263.png,2
40264,dataset/train/40264.png,9
40265,dataset/train/40265.png,9
40266,dataset/train/40266.png,5
40267,dataset/train/40267.png,6
40268,dataset/train/40268.png,8
40269,dataset/train/40269.png,8
40270,dataset/train/40270.png,7
40271,dataset/train/40271.png,7
40272,dataset/train/40272.png,8
40273,dataset/train/40273.png,2
40274,dataset/train/40274.png,4
40275,dataset/train/40275.png,2
40276,dataset/train/40276.png,6
40277,dataset/train/40277.png,8
40278,dataset/train/40278.png,8
40279,dataset/train/40279.png,9
40280,dataset/train/40280.png,0
40281,dataset/train/40281.png,8
40282,dataset/train/40282.png,7
40283,dataset/train/40283.png,5
40284,dataset/train/40284.png,7
40285,dataset/train/40285.png,5
40286,dataset/train/40286.png,4
40287,dataset/train/40287.png,2
40288,dataset/train/40288.png,7
40289,dataset/train/40289.png,0
40290,dataset/train/40290.png,6
40291,dataset/train/40291.png,2
40292,dataset/train/40292.png,9
40293,dataset/train/40293.png,5
40294,dataset/train/40294.png,6
40295,dataset/train/40295.png,0
40296,dataset/train/40296.png,9
40297,dataset/train/40297.png,5
40298,dataset/train/40298.png,0
40299,dataset/train/40299.png,3
40300,dataset/train/40300.png,3
40301,dataset/train/40301.png,3
40302,dataset/train/40302.png,0
40303,dataset/train/40303.png,3
40304,dataset/train/40304.png,6
40305,dataset/train/40305.png,7
40306,dataset/train/40306.png,0
40307,dataset/train/40307.png,6
40308,dataset/train/40308.png,0
40309,dataset/train/40309.png,0
40310,dataset/train/40310.png,9
40311,dataset/train/40311.png,3
40312,dataset/train/40312.png,5
40313,dataset/train/40313.png,0
40314,dataset/train/40314.png,1
40315,dataset/train/40315.png,1
40316,dataset/train/40316.png,0
40317,dataset/train/40317.png,1
40318,dataset/train/40318.png,2
40319,dataset/train/40319.png,3
40320,dataset/train/40320.png,3
40321,dataset/train/40321.png,8
40322,dataset/train/40322.png,4
40323,dataset/train/40323.png,7
40324,dataset/train/40324.png,5
40325,dataset/train/40325.png,9
40326,dataset/train/40326.png,5
40327,dataset/train/40327.png,3
40328,dataset/train/40328.png,3
40329,dataset/train/40329.png,8
40330,dataset/train/40330.png,5
40331,dataset/train/40331.png,7
40332,dataset/train/40332.png,8
40333,dataset/train/40333.png,0
40334,dataset/train/40334.png,3
40335,dataset/train/40335.png,3
40336,dataset/train/40336.png,6
40337,dataset/train/40337.png,2
40338,dataset/train/40338.png,6
40339,dataset/train/40339.png,9
40340,dataset/train/40340.png,3
40341,dataset/train/40341.png,2
40342,dataset/train/40342.png,9
40343,dataset/train/40343.png,3
40344,dataset/train/40344.png,2
40345,dataset/train/40345.png,0
40346,dataset/train/40346.png,7
40347,dataset/train/40347.png,8
40348,dataset/train/40348.png,4
40349,dataset/train/40349.png,2
40350,dataset/train/40350.png,6
40351,dataset/train/40351.png,9
40352,dataset/train/40352.png,9
40353,dataset/train/40353.png,6
40354,dataset/train/40354.png,5
40355,dataset/train/40355.png,1
40356,dataset/train/40356.png,3
40357,dataset/train/40357.png,5
40358,dataset/train/40358.png,3
40359,dataset/train/40359.png,9
40360,dataset/train/40360.png,7
40361,dataset/train/40361.png,1
40362,dataset/train/40362.png,4
40363,dataset/train/40363.png,1
40364,dataset/train/40364.png,8
40365,dataset/train/40365.png,6
40366,dataset/train/40366.png,1
40367,dataset/train/40367.png,7
40368,dataset/train/40368.png,7
40369,dataset/train/40369.png,6
40370,dataset/train/40370.png,8
40371,dataset/train/40371.png,0
40372,dataset/train/40372.png,4
40373,dataset/train/40373.png,4
40374,dataset/train/40374.png,5
40375,dataset/train/40375.png,8
40376,dataset/train/40376.png,6
40377,dataset/train/40377.png,4
40378,dataset/train/40378.png,7
40379,dataset/train/40379.png,5
40380,dataset/train/40380.png,8
40381,dataset/train/40381.png,2
40382,dataset/train/40382.png,1
40383,dataset/train/40383.png,7
40384,dataset/train/40384.png,7
40385,dataset/train/40385.png,1
40386,dataset/train/40386.png,6
40387,dataset/train/40387.png,4
40388,dataset/train/40388.png,9
40389,dataset/train/40389.png,4
40390,dataset/train/40390.png,1
40391,dataset/train/40391.png,5
40392,dataset/train/40392.png,3
40393,dataset/train/40393.png,2
40394,dataset/train/40394.png,3
40395,dataset/train/40395.png,1
40396,dataset/train/40396.png,9
40397,dataset/train/40397.png,8
40398,dataset/train/40398.png,8
40399,dataset/train/40399.png,9
40400,dataset/train/40400.png,0
40401,dataset/train/40401.png,5
40402,dataset/train/40402.png,6
40403,dataset/train/40403.png,7
40404,dataset/train/40404.png,4
40405,dataset/train/40405.png,4
40406,dataset/train/40406.png,2
40407,dataset/train/40407.png,3
40408,dataset/train/40408.png,3
40409,dataset/train/40409.png,6
40410,dataset/train/40410.png,8
40411,dataset/train/40411.png,9
40412,dataset/train/40412.png,7
40413,dataset/train/40413.png,5
40414,dataset/train/40414.png,4
40415,dataset/train/40415.png,8
40416,dataset/train/40416.png,0
40417,dataset/train/40417.png,4
40418,dataset/train/40418.png,9
40419,dataset/train/40419.png,5
40420,dataset/train/40420.png,6
40421,dataset/train/40421.png,6
40422,dataset/train/40422.png,1
40423,dataset/train/40423.png,3
40424,dataset/train/40424.png,1
40425,dataset/train/40425.png,8
40426,dataset/train/40426.png,7
40427,dataset/train/40427.png,5
40428,dataset/train/40428.png,0
40429,dataset/train/40429.png,7
40430,dataset/train/40430.png,4
40431,dataset/train/40431.png,5
40432,dataset/train/40432.png,0
40433,dataset/train/40433.png,0
40434,dataset/train/40434.png,8
40435,dataset/train/40435.png,8
40436,dataset/train/40436.png,2
40437,dataset/train/40437.png,9
40438,dataset/train/40438.png,8
40439,dataset/train/40439.png,7
40440,dataset/train/40440.png,6
40441,dataset/train/40441.png,6
40442,dataset/train/40442.png,4
40443,dataset/train/40443.png,2
40444,dataset/train/40444.png,1
40445,dataset/train/40445.png,6
40446,dataset/train/40446.png,7
40447,dataset/train/40447.png,9
40448,dataset/train/40448.png,9
40449,dataset/train/40449.png,3
40450,dataset/train/40450.png,7
40451,dataset/train/40451.png,1
40452,dataset/train/40452.png,0
40453,dataset/train/40453.png,0
40454,dataset/train/40454.png,4
40455,dataset/train/40455.png,6
40456,dataset/train/40456.png,3
40457,dataset/train/40457.png,6
40458,dataset/train/40458.png,4
40459,dataset/train/40459.png,5
40460,dataset/train/40460.png,4
40461,dataset/train/40461.png,9
40462,dataset/train/40462.png,1
40463,dataset/train/40463.png,8
40464,dataset/train/40464.png,0
40465,dataset/train/40465.png,2
40466,dataset/train/40466.png,0
40467,dataset/train/40467.png,7
40468,dataset/train/40468.png,8
40469,dataset/train/40469.png,2
40470,dataset/train/40470.png,6
40471,dataset/train/40471.png,9
40472,dataset/train/40472.png,0
40473,dataset/train/40473.png,7
40474,dataset/train/40474.png,5
40475,dataset/train/40475.png,4
40476,dataset/train/40476.png,0
40477,dataset/train/40477.png,8
40478,dataset/train/40478.png,4
40479,dataset/train/40479.png,1
40480,dataset/train/40480.png,8
40481,dataset/train/40481.png,5
40482,dataset/train/40482.png,0
40483,dataset/train/40483.png,7
40484,dataset/train/40484.png,6
40485,dataset/train/40485.png,1
40486,dataset/train/40486.png,8
40487,dataset/train/40487.png,4
40488,dataset/train/40488.png,8
40489,dataset/train/40489.png,0
40490,dataset/train/40490.png,5
40491,dataset/train/40491.png,2
40492,dataset/train/40492.png,3
40493,dataset/train/40493.png,1
40494,dataset/train/40494.png,1
40495,dataset/train/40495.png,4
40496,dataset/train/40496.png,9
40497,dataset/train/40497.png,6
40498,dataset/train/40498.png,3
40499,dataset/train/40499.png,2
40500,dataset/train/40500.png,0
40501,dataset/train/40501.png,7
40502,dataset/train/40502.png,2
40503,dataset/train/40503.png,8
40504,dataset/train/40504.png,8
40505,dataset/train/40505.png,5
40506,dataset/train/40506.png,9
40507,dataset/train/40507.png,3
40508,dataset/train/40508.png,0
40509,dataset/train/40509.png,9
40510,dataset/train/40510.png,0
40511,dataset/train/40511.png,2
40512,dataset/train/40512.png,9
40513,dataset/train/40513.png,3
40514,dataset/train/40514.png,1
40515,dataset/train/40515.png,0
40516,dataset/train/40516.png,0
40517,dataset/train/40517.png,6
40518,dataset/train/40518.png,1
40519,dataset/train/40519.png,3
40520,dataset/train/40520.png,4
40521,dataset/train/40521.png,7
40522,dataset/train/40522.png,8
40523,dataset/train/40523.png,5
40524,dataset/train/40524.png,0
40525,dataset/train/40525.png,2
40526,dataset/train/40526.png,9
40527,dataset/train/40527.png,9
40528,dataset/train/40528.png,1
40529,dataset/train/40529.png,0
40530,dataset/train/40530.png,9
40531,dataset/train/40531.png,4
40532,dataset/train/40532.png,3
40533,dataset/train/40533.png,1
40534,dataset/train/40534.png,8
40535,dataset/train/40535.png,1
40536,dataset/train/40536.png,9
40537,dataset/train/40537.png,3
40538,dataset/train/40538.png,8
40539,dataset/train/40539.png,4
40540,dataset/train/40540.png,0
40541,dataset/train/40541.png,7
40542,dataset/train/40542.png,8
40543,dataset/train/40543.png,3
40544,dataset/train/40544.png,0
40545,dataset/train/40545.png,8
40546,dataset/train/40546.png,7
40547,dataset/train/40547.png,6
40548,dataset/train/40548.png,2
40549,dataset/train/40549.png,6
40550,dataset/train/40550.png,6
40551,dataset/train/40551.png,9
40552,dataset/train/40552.png,2
40553,dataset/train/40553.png,1
40554,dataset/train/40554.png,4
40555,dataset/train/40555.png,6
40556,dataset/train/40556.png,7
40557,dataset/train/40557.png,9
40558,dataset/train/40558.png,2
40559,dataset/train/40559.png,7
40560,dataset/train/40560.png,5
40561,dataset/train/40561.png,2
40562,dataset/train/40562.png,9
40563,dataset/train/40563.png,4
40564,dataset/train/40564.png,5
40565,dataset/train/40565.png,0
40566,dataset/train/40566.png,1
40567,dataset/train/40567.png,5
40568,dataset/train/40568.png,8
40569,dataset/train/40569.png,9
40570,dataset/train/40570.png,3
40571,dataset/train/40571.png,8
40572,dataset/train/40572.png,4
40573,dataset/train/40573.png,9
40574,dataset/train/40574.png,3
40575,dataset/train/40575.png,3
40576,dataset/train/40576.png,1
40577,dataset/train/40577.png,3
40578,dataset/train/40578.png,3
40579,dataset/train/40579.png,8
40580,dataset/train/40580.png,3
40581,dataset/train/40581.png,3
40582,dataset/train/40582.png,0
40583,dataset/train/40583.png,5
40584,dataset/train/40584.png,5
40585,dataset/train/40585.png,0
40586,dataset/train/40586.png,3
40587,dataset/train/40587.png,2
40588,dataset/train/40588.png,7
40589,dataset/train/40589.png,7
40590,dataset/train/40590.png,0
40591,dataset/train/40591.png,0
40592,dataset/train/40592.png,7
40593,dataset/train/40593.png,3
40594,dataset/train/40594.png,8
40595,dataset/train/40595.png,6
40596,dataset/train/40596.png,8
40597,dataset/train/40597.png,4
40598,dataset/train/40598.png,9
40599,dataset/train/40599.png,5
40600,dataset/train/40600.png,1
40601,dataset/train/40601.png,5
40602,dataset/train/40602.png,7
40603,dataset/train/40603.png,8
40604,dataset/train/40604.png,4
40605,dataset/train/40605.png,2
40606,dataset/train/40606.png,9
40607,dataset/train/40607.png,1
40608,dataset/train/40608.png,1
40609,dataset/train/40609.png,8
40610,dataset/train/40610.png,8
40611,dataset/train/40611.png,3
40612,dataset/train/40612.png,3
40613,dataset/train/40613.png,5
40614,dataset/train/40614.png,5
40615,dataset/train/40615.png,9
40616,dataset/train/40616.png,9
40617,dataset/train/40617.png,5
40618,dataset/train/40618.png,2
40619,dataset/train/40619.png,2
40620,dataset/train/40620.png,1
40621,dataset/train/40621.png,4
40622,dataset/train/40622.png,4
40623,dataset/train/40623.png,2
40624,dataset/train/40624.png,5
40625,dataset/train/40625.png,2
40626,dataset/train/40626.png,0
40627,dataset/train/40627.png,8
40628,dataset/train/40628.png,9
40629,dataset/train/40629.png,3
40630,dataset/train/40630.png,7
40631,dataset/train/40631.png,5
40632,dataset/train/40632.png,7
40633,dataset/train/40633.png,6
40634,dataset/train/40634.png,4
40635,dataset/train/40635.png,3
40636,dataset/train/40636.png,2
40637,dataset/train/40637.png,4
40638,dataset/train/40638.png,6
40639,dataset/train/40639.png,3
40640,dataset/train/40640.png,6
40641,dataset/train/40641.png,7
40642,dataset/train/40642.png,3
40643,dataset/train/40643.png,3
40644,dataset/train/40644.png,7
40645,dataset/train/40645.png,6
40646,dataset/train/40646.png,0
40647,dataset/train/40647.png,0
40648,dataset/train/40648.png,3
40649,dataset/train/40649.png,6
40650,dataset/train/40650.png,2
40651,dataset/train/40651.png,4
40652,dataset/train/40652.png,9
40653,dataset/train/40653.png,1
40654,dataset/train/40654.png,1
40655,dataset/train/40655.png,5
40656,dataset/train/40656.png,4
40657,dataset/train/40657.png,9
40658,dataset/train/40658.png,9
40659,dataset/train/40659.png,4
40660,dataset/train/40660.png,7
40661,dataset/train/40661.png,5
40662,dataset/train/40662.png,5
40663,dataset/train/40663.png,5
40664,dataset/train/40664.png,2
40665,dataset/train/40665.png,8
40666,dataset/train/40666.png,4
40667,dataset/train/40667.png,6
40668,dataset/train/40668.png,8
40669,dataset/train/40669.png,2
40670,dataset/train/40670.png,2
40671,dataset/train/40671.png,5
40672,dataset/train/40672.png,7
40673,dataset/train/40673.png,7
40674,dataset/train/40674.png,6
40675,dataset/train/40675.png,4
40676,dataset/train/40676.png,5
40677,dataset/train/40677.png,4
40678,dataset/train/40678.png,6
40679,dataset/train/40679.png,3
40680,dataset/train/40680.png,7
40681,dataset/train/40681.png,5
40682,dataset/train/40682.png,5
40683,dataset/train/40683.png,0
40684,dataset/train/40684.png,8
40685,dataset/train/40685.png,8
40686,dataset/train/40686.png,9
40687,dataset/train/40687.png,0
40688,dataset/train/40688.png,8
40689,dataset/train/40689.png,9
40690,dataset/train/40690.png,9
40691,dataset/train/40691.png,1
40692,dataset/train/40692.png,8
40693,dataset/train/40693.png,2
40694,dataset/train/40694.png,9
40695,dataset/train/40695.png,3
40696,dataset/train/40696.png,9
40697,dataset/train/40697.png,2
40698,dataset/train/40698.png,1
40699,dataset/train/40699.png,6
40700,dataset/train/40700.png,1
40701,dataset/train/40701.png,7
40702,dataset/train/40702.png,8
40703,dataset/train/40703.png,4
40704,dataset/train/40704.png,5
40705,dataset/train/40705.png,1
40706,dataset/train/40706.png,6
40707,dataset/train/40707.png,9
40708,dataset/train/40708.png,1
40709,dataset/train/40709.png,8
40710,dataset/train/40710.png,0
40711,dataset/train/40711.png,2
40712,dataset/train/40712.png,1
40713,dataset/train/40713.png,8
40714,dataset/train/40714.png,3
40715,dataset/train/40715.png,4
40716,dataset/train/40716.png,9
40717,dataset/train/40717.png,3
40718,dataset/train/40718.png,2
40719,dataset/train/40719.png,1
40720,dataset/train/40720.png,1
40721,dataset/train/40721.png,4
40722,dataset/train/40722.png,3
40723,dataset/train/40723.png,4
40724,dataset/train/40724.png,1
40725,dataset/train/40725.png,2
40726,dataset/train/40726.png,3
40727,dataset/train/40727.png,9
40728,dataset/train/40728.png,1
40729,dataset/train/40729.png,1
40730,dataset/train/40730.png,6
40731,dataset/train/40731.png,2
40732,dataset/train/40732.png,4
40733,dataset/train/40733.png,0
40734,dataset/train/40734.png,3
40735,dataset/train/40735.png,1
40736,dataset/train/40736.png,8
40737,dataset/train/40737.png,7
40738,dataset/train/40738.png,8
40739,dataset/train/40739.png,1
40740,dataset/train/40740.png,3
40741,dataset/train/40741.png,3
40742,dataset/train/40742.png,8
40743,dataset/train/40743.png,1
40744,dataset/train/40744.png,1
40745,dataset/train/40745.png,5
40746,dataset/train/40746.png,4
40747,dataset/train/40747.png,4
40748,dataset/train/40748.png,6
40749,dataset/train/40749.png,7
40750,dataset/train/40750.png,9
40751,dataset/train/40751.png,1
40752,dataset/train/40752.png,0
40753,dataset/train/40753.png,7
40754,dataset/train/40754.png,5
40755,dataset/train/40755.png,4
40756,dataset/train/40756.png,9
40757,dataset/train/40757.png,3
40758,dataset/train/40758.png,2
40759,dataset/train/40759.png,5
40760,dataset/train/40760.png,2
40761,dataset/train/40761.png,2
40762,dataset/train/40762.png,6
40763,dataset/train/40763.png,7
40764,dataset/train/40764.png,6
40765,dataset/train/40765.png,0
40766,dataset/train/40766.png,6
40767,dataset/train/40767.png,1
40768,dataset/train/40768.png,8
40769,dataset/train/40769.png,3
40770,dataset/train/40770.png,2
40771,dataset/train/40771.png,8
40772,dataset/train/40772.png,4
40773,dataset/train/40773.png,2
40774,dataset/train/40774.png,2
40775,dataset/train/40775.png,0
40776,dataset/train/40776.png,5
40777,dataset/train/40777.png,2
40778,dataset/train/40778.png,5
40779,dataset/train/40779.png,5
40780,dataset/train/40780.png,6
40781,dataset/train/40781.png,7
40782,dataset/train/40782.png,2
40783,dataset/train/40783.png,8
40784,dataset/train/40784.png,9
40785,dataset/train/40785.png,6
40786,dataset/train/40786.png,6
40787,dataset/train/40787.png,4
40788,dataset/train/40788.png,1
40789,dataset/train/40789.png,5
40790,dataset/train/40790.png,9
40791,dataset/train/40791.png,9
40792,dataset/train/40792.png,5
40793,dataset/train/40793.png,3
40794,dataset/train/40794.png,7
40795,dataset/train/40795.png,1
40796,dataset/train/40796.png,3
40797,dataset/train/40797.png,5
40798,dataset/train/40798.png,5
40799,dataset/train/40799.png,9
40800,dataset/train/40800.png,7
40801,dataset/train/40801.png,5
40802,dataset/train/40802.png,9
40803,dataset/train/40803.png,2
40804,dataset/train/40804.png,3
40805,dataset/train/40805.png,4
40806,dataset/train/40806.png,2
40807,dataset/train/40807.png,5
40808,dataset/train/40808.png,8
40809,dataset/train/40809.png,1
40810,dataset/train/40810.png,4
40811,dataset/train/40811.png,1
40812,dataset/train/40812.png,1
40813,dataset/train/40813.png,7
40814,dataset/train/40814.png,5
40815,dataset/train/40815.png,5
40816,dataset/train/40816.png,1
40817,dataset/train/40817.png,9
40818,dataset/train/40818.png,1
40819,dataset/train/40819.png,6
40820,dataset/train/40820.png,3
40821,dataset/train/40821.png,6
40822,dataset/train/40822.png,4
40823,dataset/train/40823.png,0
40824,dataset/train/40824.png,5
40825,dataset/train/40825.png,1
40826,dataset/train/40826.png,6
40827,dataset/train/40827.png,3
40828,dataset/train/40828.png,2
40829,dataset/train/40829.png,6
40830,dataset/train/40830.png,3
40831,dataset/train/40831.png,8
40832,dataset/train/40832.png,1
40833,dataset/train/40833.png,0
40834,dataset/train/40834.png,0
40835,dataset/train/40835.png,5
40836,dataset/train/40836.png,0
40837,dataset/train/40837.png,7
40838,dataset/train/40838.png,9
40839,dataset/train/40839.png,9
40840,dataset/train/40840.png,1
40841,dataset/train/40841.png,3
40842,dataset/train/40842.png,2
40843,dataset/train/40843.png,0
40844,dataset/train/40844.png,5
40845,dataset/train/40845.png,8
40846,dataset/train/40846.png,1
40847,dataset/train/40847.png,7
40848,dataset/train/40848.png,0
40849,dataset/train/40849.png,1
40850,dataset/train/40850.png,0
40851,dataset/train/40851.png,7
40852,dataset/train/40852.png,1
40853,dataset/train/40853.png,1
40854,dataset/train/40854.png,7
40855,dataset/train/40855.png,9
40856,dataset/train/40856.png,1
40857,dataset/train/40857.png,1
40858,dataset/train/40858.png,8
40859,dataset/train/40859.png,0
40860,dataset/train/40860.png,9
40861,dataset/train/40861.png,6
40862,dataset/train/40862.png,4
40863,dataset/train/40863.png,8
40864,dataset/train/40864.png,5
40865,dataset/train/40865.png,9
40866,dataset/train/40866.png,3
40867,dataset/train/40867.png,4
40868,dataset/train/40868.png,0
40869,dataset/train/40869.png,4
40870,dataset/train/40870.png,1
40871,dataset/train/40871.png,1
40872,dataset/train/40872.png,3
40873,dataset/train/40873.png,1
40874,dataset/train/40874.png,0
40875,dataset/train/40875.png,8
40876,dataset/train/40876.png,2
40877,dataset/train/40877.png,2
40878,dataset/train/40878.png,8
40879,dataset/train/40879.png,0
40880,dataset/train/40880.png,7
40881,dataset/train/40881.png,7
40882,dataset/train/40882.png,0
40883,dataset/train/40883.png,4
40884,dataset/train/40884.png,3
40885,dataset/train/40885.png,3
40886,dataset/train/40886.png,1
40887,dataset/train/40887.png,6
40888,dataset/train/40888.png,3
40889,dataset/train/40889.png,4
40890,dataset/train/40890.png,0
40891,dataset/train/40891.png,7
40892,dataset/train/40892.png,4
40893,dataset/train/40893.png,1
40894,dataset/train/40894.png,7
40895,dataset/train/40895.png,3
40896,dataset/train/40896.png,7
40897,dataset/train/40897.png,7
40898,dataset/train/40898.png,0
40899,dataset/train/40899.png,7
40900,dataset/train/40900.png,1
40901,dataset/train/40901.png,8
40902,dataset/train/40902.png,0
40903,dataset/train/40903.png,5
40904,dataset/train/40904.png,5
40905,dataset/train/40905.png,2
40906,dataset/train/40906.png,6
40907,dataset/train/40907.png,3
40908,dataset/train/40908.png,5
40909,dataset/train/40909.png,6
40910,dataset/train/40910.png,0
40911,dataset/train/40911.png,9
40912,dataset/train/40912.png,0
40913,dataset/train/40913.png,8
40914,dataset/train/40914.png,8
40915,dataset/train/40915.png,3
40916,dataset/train/40916.png,1
40917,dataset/train/40917.png,8
40918,dataset/train/40918.png,9
40919,dataset/train/40919.png,6
40920,dataset/train/40920.png,1
40921,dataset/train/40921.png,0
40922,dataset/train/40922.png,3
40923,dataset/train/40923.png,0
40924,dataset/train/40924.png,6
40925,dataset/train/40925.png,0
40926,dataset/train/40926.png,1
40927,dataset/train/40927.png,9
40928,dataset/train/40928.png,8
40929,dataset/train/40929.png,8
40930,dataset/train/40930.png,9
40931,dataset/train/40931.png,0
40932,dataset/train/40932.png,3
40933,dataset/train/40933.png,6
40934,dataset/train/40934.png,5
40935,dataset/train/40935.png,2
40936,dataset/train/40936.png,2
40937,dataset/train/40937.png,3
40938,dataset/train/40938.png,1
40939,dataset/train/40939.png,1
40940,dataset/train/40940.png,5
40941,dataset/train/40941.png,6
40942,dataset/train/40942.png,6
40943,dataset/train/40943.png,3
40944,dataset/train/40944.png,6
40945,dataset/train/40945.png,5
40946,dataset/train/40946.png,6
40947,dataset/train/40947.png,8
40948,dataset/train/40948.png,9
40949,dataset/train/40949.png,1
40950,dataset/train/40950.png,0
40951,dataset/train/40951.png,3
40952,dataset/train/40952.png,0
40953,dataset/train/40953.png,1
40954,dataset/train/40954.png,5
40955,dataset/train/40955.png,3
40956,dataset/train/40956.png,4
40957,dataset/train/40957.png,4
40958,dataset/train/40958.png,4
40959,dataset/train/40959.png,3
40960,dataset/train/40960.png,9
40961,dataset/train/40961.png,9
40962,dataset/train/40962.png,0
40963,dataset/train/40963.png,8
40964,dataset/train/40964.png,2
40965,dataset/train/40965.png,0
40966,dataset/train/40966.png,2
40967,dataset/train/40967.png,8
40968,dataset/train/40968.png,0
